id,name,star rating,description,address,latitude,longitude,room option 0,room option 1,currency code,room price,tax,extra guest charge,child charge,other charges,discount,type,base rate,base rate rounded off,published price,published price rounded off,offered price,offered price rounded off,agent commission,agent mark up,service tax,tcs,tds,service charge,total gst amount,cgst amount,cgst rate,cess amount,cess rate,igst amount,igst rate,sgst amount,sgst rate,taxable amount
64906aafa3f464b55600b995,Ritz Residency Hotel,3,"The name of the hotel is Ritz Residency Hotel. The id of the hotel is 64906aafa3f464b55600b995. The hotel star rating is 3. The hotel address is J.L.N Marg, Malviya Nagar, Jaipur, Jaipur, Rajasthan, 302017, India, 302017 Jaipur, Rajasthan, India. Hotel Description is ""<b> Hotel Ritz Residency provides decent stay to its patrons is located close to the Hawa Mahal (9 km) and Albert Hall Museum (7 km).

This hotel has well-appointed rooms. Television, telephone and bathroom are some of the conveniences offered in the room.

This property provides various facilities that include front desk and travel counter. Room service are also offered for the convenience of the guests.

This hotel in Jaipur is accessible via travel hub such as Sindhi Camp Bus Stand (11 km), Jaipur Bus Stand (11 km) and Gandhinagar Jaipur Railway Station (4 km). The closest airport to this property is Jaipur International Airport (2.5 km). Some of the tourist attractions are City Palace (10 km), Jantar Mantar  (10 km), Jal Mahal (14 km) and Jaipur Zoo (8.5 km).



<B> This property is known for its location and quality service.</B> Additional Description for the hotel are Great location, quality service, and well-appointed rooms with good amenities.","J.L.N Marg, Malviya Nagar, Jaipur, Jaipur, Rajasthan, 302017, India, 302017 Jaipur, Rajasthan, India",26.848085,75.80439,Standard Room.,Royal Deluxe,INR,0.0,375.0,0.0,0.0,0.0,0.0,Published,2860.94,2860.94,3500.0,3500.0,3235.94,3235.94,264.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b996,V Resorts Adhbhut Jaipur,3,"The name of the hotel is V Resorts Adhbhut Jaipur. The id of the hotel is 64906aafa3f464b55600b996. The hotel star rating is 3. The hotel address is 311 Sagar Road,Badrinadh Colony Near Badrinadh Temple,Amber, Jaipur, Jaipur, Rajasthan, 302028, India, 302028 Jaipur, Rajasthan, India. Hotel Description is &lt;b&gt; Conveniently located, V Resorts Adhbhut Jaipur offers comfortable accommodation to its guests. &lt;/b&gt;&lt;br&gt;&lt;br&gt;V Resorts Adhbhut Jaipur offers free breakfast to its guests. This resort in Jaipur is at a walking distance from the Amber Fort.

This resort has well-appointed rooms. Air conditioner, wardrobe, study table, Wi-Fi access, water bottles, hot/cold water, fan and attached bathroom with toiletries are some of the conveniences offered in the room.

V Resorts Adhbhut Jaipur provides various facilities that include front desk, travel desk, indoor/outdoor games and parking facility. Doctor on call and first aid kit are also offered for the convenience of the guests. The property also has a restaurant.

The resort in Jaipur is accessible via travel hubs such as Jaipur International Airport (26.5 km) and Jaipur Railway Station (14 km). Some of the tourist attractions are the City Palace (9 km) and Albert Hall Museum (11 km).

&lt;B&gt; What people love the most about this property is its great location and hospitality.&lt;br&gt;&lt;br&gt;Book now and enjoy world class services at V Resorts Adhbhut Jaipur. &lt;/B&gt;

Note: Dinner charges are INR 300 per person. Additional Description for the hotel are Convenient location, free breakfast, well-appointed rooms, and great hospitality","311 Sagar Road,Badrinadh Colony Near Badrinadh Temple,Amber, Jaipur, Jaipur, Rajasthan, 302028, India, 302028 Jaipur, Rajasthan, India",26.990753,75.85258,Deluxe Room,Super Deluxe Room,INR,0.0,720.0,0.0,0.0,0.0,0.0,,,,6720.0,6720.0,6720.0,6720.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b997,Hathi Mauja,3,"The name of the hotel is Hathi Mauja. The id of the hotel is 64906aafa3f464b55600b997. The hotel star rating is 3. The hotel address is Naradpura Road Near Hathi Gaon, Kunda, Jaipur, Rajasthan302028, India, 302028 Jaipur, Rajasthan, India. Hotel Description is Location: Located in Amer, this aparthotel is a 2-minute drive from Elefantasy and 6 minutes from Shesh Mahal.  This aparthotel is 7.3 mi (11.7 km) from Hawa Mahal and 2.6 mi (4.2 km) from Amber Fort.Rooms: Make yourself comfortable in this air-conditioned apartment, which has a kitchen. There's a private balcony. A 40-inch LED television with digital programming provides entertainment, while complimentary wireless Internet access keeps you connected. Conveniences include a safe and complimentary newspapers, as well as a phone with free local calls.Attractions: Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Elefantasy - 1.1 km / 0.7 mi <br /> Amber Fort - 4 km / 2.5 mi <br /> Shesh Mahal - 4.1 km / 2.5 mi <br /> Chand Pol (Moon Gate) - 4.1 km / 2.5 mi <br /> Nahargarh Biological & Zoological Park - 4.2 km / 2.6 mi <br /> Seesh Mahal - 4.2 km / 2.6 mi <br /> Royal Gaitor Tumbas - 7.4 km / 4.6 mi <br /> Jal Mahal - 10.3 km / 6.4 mi <br /> Gaitor - 10.3 km / 6.4 mi <br /> Galta Gate - 10.7 km / 6.6 mi <br /> Jaigarh Fort - 11.1 km / 6.9 mi <br /> Govind Devji Temple - 11.2 km / 7 mi <br /> Ganesh Temple - 11.6 km / 7.2 mi <br /> Jantar Mantar - 11.6 km / 7.2 mi <br /> City Palace - 11.7 km / 7.2 mi <br /> The preferred airport for this aparthotel is Sanganer Airport (JAI) - 23.5 km / 14.6 mi Amenities: Pamper yourself with onsite massages or enjoy recreation amenities such as an outdoor pool. This aparthotel also features complimentary wireless Internet access, an arcade/game room, and wedding services.Business Amenities: Featured amenities include complimentary newspapers in the lobby, dry cleaning/laundry services, and a 24-hour front desk. A roundtrip airport shuttle is provided for a surcharge (available 24 hours), and free valet parking is available onsite.Dining: Grab a bite to eat at one of the aparthotel's 2 restaurants, or stay in and take advantage of the room service (during limited hours). Snacks are also available at the coffee shop/cafe. Buffet breakfasts are available daily from 8:00 AM to 10:00 AM for a fee. Additional Description for the hotel are Convenient location near key attractions, spacious rooms, and excellent service.","Naradpura Road Near Hathi Gaon, Kunda, Jaipur, Rajasthan302028, India, 302028 Jaipur, Rajasthan, India",26.99637,75.88267999999998,Super Deluxe Cottage With Balcony,,INR,0.0,3539.03,0.0,0.0,0.0,0.0,Published,6168.16,6168.16,10238.0,10238.0,9707.19,9707.19,530.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b998,OYO Premium Vaishali Nagar,0,"The name of the hotel is OYO Premium Vaishali Nagar. The id of the hotel is 64906aafa3f464b55600b998. The hotel star rating is not known. The hotel address is Khatipura, . Hotel Description is HeadLine : Connected to a shopping centerLocation : Located in Jaipur, OYO 578 Hotel Aurum is connected to a shopping center, within a 15-minute drive of Triton Mall and Bhawani Niketan Girls College.  This hotel is 9.6 mi (15.4 km) from Jal Mahal and 4.4 mi (7.1 km) from M.I. Road.Rooms : Make yourself at home in one of the 15 air-conditioned rooms featuring LCD televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with bathtubs or showers feature complimentary toiletries and slippers. Conveniences include phones, as well as safes and desks.Dining : At OYO 578 Hotel Aurum, enjoy a satisfying meal at the restaurant. A complimentary continental breakfast is served daily from 7:30 AM to 10:30 AM.CheckIn Instructions : Extra-person charges may apply and vary depending on property policy. Government-issued photo identification and a credit card, debit card, or cash deposit are required at check-in for incidental charges. Special requests are subject to availability upon check-in and may incur additional charges. Special requests cannot be guaranteed.   Please note that cultural norms and guest policies may differ by country and by property. The policies listed are provided by the property.  Additional policies and fees may apply when booking 4 or more rooms, including a deposit of 25% of the total price of the reservation. To complete the reservation process and obtain additional information, please contact the office using the information on the reservation confirmation received after booking. Additional fees may apply to children for items such as bedding and meals and must be paid directly at the hotel. For more details, please contact the property using the information on the reservation confirmation received after booking. ","Khatipura, ",26.921303,75.73985999999998,"Standard Double or Twin Room, 1 Double Bed, Private Bathroom",,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b999,OYO 24782 Season Park,0,"The name of the hotel is OYO 24782 Season Park. The id of the hotel is 64906aafa3f464b55600b999. The hotel star rating is not known. The hotel address is 20 Ca 20 Riico Ramchandrapura Opp. Ryan International School Vidhani. Hotel Description is HeadLine : In Jaipur (Sanganer)Location : With a stay at this hotel in Jaipur (Sanganer), you ll be 13 minutes by car from World Trade Park.  This hotel is 10 mi (16 km) from Sawai Mansingh Stadium and 10.7 mi (17.3 km) from M.I. Road.Rooms : Make yourself comfortable in your accommodation. Complimentary wireless Internet access is available to keep you connected. The bathroom has a bathtub or shower and complimentary toiletries.Dining : A complimentary continental breakfast is served daily from 8:00 AM to 10:00 AM.CheckIn Instructions : Extra-person charges may apply and vary depending on property policy. Government-issued photo identification and a credit card, debit card, or cash deposit are required at check-in for incidental charges. Special requests are subject to availability upon check-in and may incur additional charges. Special requests cannot be guaranteed.  Only bookings from non-local guests are accepted. Guests whose residence is within the same city as the property will not be allowed to check in.  Please note that cultural norms and guest policies may differ by country and by property. The policies listed are provided by the property. For more details, please contact the property using the information on the booking confirmation.  ",20 Ca 20 Riico Ramchandrapura Opp. Ryan International School Vidhani,26.776497,75.86790999999998,Double or Twin Room,,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b99a,FabHotel MI Road,3,"The name of the hotel is FabHotel MI Road. The id of the hotel is 64906aafa3f464b55600b99a. The hotel star rating is 3. The hotel address is Hotel Natraj Motilal Atal Road Near Ganpati Plaza, . Hotel Description is &lt;p&gt;&lt;b&gt;Property Location&lt;/b&gt; &lt;br /&gt;Located in Jaipur (M.I. Road), FabHotel MI Road is convenient to Birla Auditorium and Ram Niwas Gardens.  This hotel is within close proximity of Heaven-Piercing Minaret and Central Museum.&lt;/p&gt;&lt;p&gt;&lt;b&gt;Rooms&lt;/b&gt; &lt;br /&gt;Make yourself at home in one of the 15 air-conditioned rooms featuring LCD televisions. Rooms have private balconies. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and complimentary toiletries.&lt;/p&gt;&lt;p&gt;&lt;b&gt;Amenities&lt;/b&gt; &lt;br /&gt;Make use of convenient amenities, which include complimentary wireless Internet access and concierge services.&lt;/p&gt;&lt;p&gt;&lt;b&gt;Dining&lt;/b&gt; &lt;br /&gt;Enjoy a meal at a restaurant, or stay in and take advantage of the hotel&apos;s 24-hour room service.&lt;/p&gt;&lt;p&gt;&lt;b&gt;Business, Other Amenities&lt;/b&gt; &lt;br /&gt;Featured amenities include complimentary newspapers in the lobby, a 24-hour front desk, and luggage storage. Event facilities at this hotel consist of a conference center and a meeting room. Free self parking is available onsite.&lt;/p&gt; Additional Description for the hotel are Convenient location, complimentary WiFi, and 24-hour room service restaurant.","Hotel Natraj Motilal Atal Road Near Ganpati Plaza, ",26.92062,75.79801999999998,,,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b99b,Santha Bagh,4,"The name of the hotel is Santha Bagh. The id of the hotel is 64906aafa3f464b55600b99b. The hotel star rating is 4. The hotel address is Santha Bagh, Kalyan Path, Narayan Singh Road, , . Hotel Description is Santha Bagh Additional Description for the hotel are Tranquil oasis in central Jaipur with peacocks, pool, and greenery.","Santha Bagh, Kalyan Path, Narayan Singh Road, , ",26.9007,75.81556999999998,,,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b99c,OYO 12849 Hotel Grand Akshay,3,"The name of the hotel is OYO 12849 Hotel Grand Akshay. The id of the hotel is 64906aafa3f464b55600b99c. The hotel star rating is 3. The hotel address is 7/18 Guruvatika , Old agra road, Near ghat ki guni tunnel, 302031 Jaipur, India, 302031 Jaipur, India. Hotel Description is <b>Near Sisodia Rani Palace and Garden</b><b>Location: </b>Located in Jaipur, OYO 12849 Hotel Grand Akshay is within a 15-minute drive of Sisodia Rani Palace and Garden and Triton Mall.  This hotel is 4.3 mi (6.9 km) from Hawa Mahal and 7.4 mi (11.8 km) from Jal Mahal.<b>Rooms: </b>Make yourself at home in one of the 21 air-conditioned guestrooms. Complimentary wireless Internet access is available to keep you connected. Private bathrooms with showers feature rainfall showerheads and complimentary toiletries.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Sisodia Rani Palace and Garden - 2.1 km / 1.3 mi <br /> Galta-Monkey Palace - 5.1 km / 3.2 mi <br /> Bapu Bazaar - 6.2 km / 3.9 mi <br /> Ganesh Temple - 6.6 km / 4.1 mi <br /> Johri Bazaar - 6.7 km / 4.2 mi <br /> Hawa Mahal - 6.9 km / 4.3 mi <br /> Ram Niwas Gardens - 6.9 km / 4.3 mi <br /> Central Museum - 7.1 km / 4.4 mi <br /> M.I. Road - 7.4 km / 4.6 mi <br /> City Palace - 7.5 km / 4.6 mi <br /> Tripolia Bazar - 7.6 km / 4.7 mi <br /> Jantar Mantar - 7.6 km / 4.7 mi <br /> Museum of Indology - 7.9 km / 4.9 mi <br /> Heaven-Piercing Minaret - 7.9 km / 4.9 mi <br /> Birla Mandir Temple - 8.2 km / 5.1 mi <br /> The preferred airport for OYO 12849 Hotel Grand Akshay is Sanganer Airport (JAI) - 14.4 km / 8.9 mi <b>Business Amenities: </b>Featured amenities include a 24-hour front desk, luggage storage, and laundry facilities. Free self parking is available onsite.<b>Dining: </b>Enjoy a meal at the restaurant, or stay in and take advantage of the hotel's room service. A complimentary continental breakfast is served daily from 7:30 AM to 10:30 AM. Additional Description for the hotel are Near Sisodia Rani Palace, budget-friendly with attractive interiors and good facilities.","7/18 Guruvatika , Old agra road, Near ghat ki guni tunnel, 302031 Jaipur, India, 302031 Jaipur, India",26.8898,75.87179999999998,Classic Room,Suite,INR,0.0,1616.54,0.0,0.0,0.0,0.0,Published,8640.74,8640.74,11265.0,11265.0,10257.28,10257.28,1007.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b99d,Panchsheel Ajmer Road,3,"The name of the hotel is Panchsheel Ajmer Road. The id of the hotel is 64906aafa3f464b55600b99d. The hotel star rating is 3. The hotel address is C-1 Pancsheel Colony, Purani Chungi, Ajmer Road, Jaipur, Jaipur, Rajasthan, 302019, India, 302019 Jaipur, Rajasthan, India. Hotel Description is Hotel Panchsheel houses 3000 square feet capacious banquet hall to host banqueting and conferencing facilities. This Jaipur hotel is placed at an approximate distance of 7 km from the Albert Hall Museum and 9 km from Kanakpura Railway Station.The 2-storey property accommodated 21 well-maintained and comfortable rooms. Air-conditioner, grooming mirror, workstation, ceiling fan, attached bathroom and cable TV are few on the amenities offered in the room.  Hotel Panchsheel offers facilities and services like laundry, room service, newspaper facility, medical assistance and internet facility. This property has a multi-cuisine restaurant called Birajo for guests to enjoy mouth-watering delicacies. Travel hubs available to reach the hotel are Jaipur Railway Station (6 km) and Jaipur International Airport (12 km). Visitors can explore tourist spots like Hawa Mahal (9 km), Amber Palace (17 km) and Jantar Mantar - Jaipur (9 km). Additional Description for the hotel are Convenient location, spacious banquet hall, and multi-cuisine restaurant for a comfortable stay.","C-1 Pancsheel Colony, Purani Chungi, Ajmer Road, Jaipur, Jaipur, Rajasthan, 302019, India, 302019 Jaipur, Rajasthan, India",26.897753,75.75685,Interconnected suite Room,Deluxe Single Room,INR,0.0,1799.82,0.0,0.0,0.0,0.0,,,,11798.82,11798.82,11798.82,11798.82,899.9099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b99e,Atithi Guest House,3,"The name of the hotel is Atithi Guest House. The id of the hotel is 64906aafa3f464b55600b99e. The hotel star rating is 3. The hotel address is 1 PARK HOUSE SCHEME, OPP ALL INDIA RADIO M.I ROAD, Rajasthan302001, India, 302001, Rajasthan, India. Hotel Description is Location: With a stay at Atithi Guest House in Jaipur (Sindhi Camp), you'll be steps from M.I. Road and Station Road.  This guesthouse is 2.2 mi (3.5 km) from Hawa Mahal and 2 mi (3.2 km) from City Palace.Rooms: Make yourself at home in one of the 22 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include safes and separate sitting areas, as well as phones with free local calls.Attractions: Distances are displayed to the nearest 0.1 mile and kilometer. <br /> M.I. Road - 0.1 km / 0.1 mi <br /> Station Road - 0.2 km / 0.1 mi <br /> Ajmer Road - 0.2 km / 0.1 mi <br /> Sansar Chandra Road - 0.9 km / 0.6 mi <br /> Ram Niwas Garden - 2.3 km / 1.5 mi <br /> Birla Auditorium - 2.4 km / 1.5 mi <br /> Birla Planetarium - 2.4 km / 1.5 mi <br /> Bapu Bazaar - 2.7 km / 1.7 mi <br /> Central Park - 2.9 km / 1.8 mi <br /> Raghoraji Temple - 3 km / 1.8 mi <br /> Heaven-Piercing Minaret - 3.1 km / 1.9 mi <br /> Central Museum - 3.1 km / 1.9 mi <br /> Iswari Minar Swarga Sal - 3.2 km / 2 mi <br /> Swargasuli Tower - 3.4 km / 2.1 mi <br /> Tripolia Bazar - 3.4 km / 2.1 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 12.3 km / 7.6 miAmenities: Take in the views from a rooftop terrace and a garden and make use of amenities such as complimentary wireless Internet access.Business Amenities: Featured amenities include a business center, complimentary newspapers in the lobby, and dry cleaning/laundry services. A roundtrip airport shuttle is provided for a surcharge (available 24 hours), and free self parking is available onsite.Dining: Enjoy a meal at the restaurant, or stay in and take advantage of the guesthouse's room service. Cooked-to-order breakfasts are available daily from 7:30 AM to 11 AM for a fee. Additional Description for the hotel are Stay at Atithi Guest House for its central location and rooftop terrace.","1 PARK HOUSE SCHEME, OPP ALL INDIA RADIO M.I ROAD, Rajasthan302001, India, 302001, Rajasthan, India",26.92022,75.79761,Standard Double Room,,INR,0.0,295.63,0.0,0.0,0.0,0.0,Published,2217.33,2217.33,2661.0,2661.0,2512.96,2512.96,258.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b99f,OYO 15154 Hotel River Side,0,"The name of the hotel is OYO 15154 Hotel River Side. The id of the hotel is 64906aafa3f464b55600b99f. The hotel star rating is not known. The hotel address is Hotel River Side 21 Shipra Path Road Near Surya Mahal Garden Mansarovar. Hotel Description is HeadLine : Near ISKCON Jaipur, Sri Sri Giridhari Dauji TempleLocation : Located in Jaipur, OYO 15154 Hotel Rock On is within a 15-minute drive of ISKCON Jaipur, Sri Sri Giridhari Dauji Temple and Museum of Indology.  This hotel is 7.7 mi (12.3 km) from Hawa Mahal and 12.3 mi (19.7 km) from Jal Mahal.Rooms : Make yourself at home in one of the 21 air-conditioned guestrooms. Cable television is provided for your entertainment. Bathrooms have showers and complimentary toiletries.Dining : A complimentary on-the-go breakfast is served daily from 7:30 AM to 10:30 AM.CheckIn Instructions :   Extra-person charges may apply and vary depending on property policyGovernment-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental chargesSpecial requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteedBe prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property  Special Instructions : This property doesn t offer after-hours check-in. To make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.  To register at this property, guests who are Indian citizens must provide a valid photo identity card issued by the Government of India. PAN cards are not accepted. Travelers who are not citizens of India must present a valid passport and visa. ",Hotel River Side 21 Shipra Path Road Near Surya Mahal Garden Mansarovar,26.84772,75.77633,Double or Twin Room,,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b9a0,Hotel Laxmi Villa Palace,0,"The name of the hotel is Hotel Laxmi Villa Palace. The id of the hotel is 64906aafa3f464b55600b9a0. The hotel star rating is not known. The hotel address is 5 Under Hasan Pura Puliya. Hotel Description is Hotel Laxmi Villa Palace is perfectly located for both business and leisure guests in Jaipur. Both business travelers and tourists can enjoy the hotel's facilities and services. Service-minded staff will welcome and guide you at the Hotel Laxmi Villa Palace. Some of the well-appointed guestrooms feature television LCD/plasma screen, clothes rack, complimentary tea, linens, mirror. The hotel offers various recreational opportunities. Hotel Laxmi Villa Palace is an excellent choice from which to explore Jaipur or to simply relax and rejuvenate. ",5 Under Hasan Pura Puliya,26.918377,75.79188499999998,Standard,Executive Suite,INR,0.0,225.12,0.0,0.0,0.0,0.0,Published,1876.0,1876.0,5744.12,5744.12,2101.12,2101.12,168.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b9a1,OYO 14565 Hotel Snazzy,3,"The name of the hotel is OYO 14565 Hotel Snazzy. The id of the hotel is 64906aafa3f464b55600b9a1. The hotel star rating is 3. The hotel address is Snazzy's Homestay, Mansarovar ,Jaipur, Rajasthan302020, India, 302020 Jaipur, Rajasthan, India. Hotel Description is <b>Near ISKCON Jaipur, Sri Sri Giridhari Dauji Temple</b><b>Location: </b>With a stay at OYO 14565 Hotel Snazzy in Jaipur, you'll be within a 15-minute drive of Jain Mandir Sanganer and Glass Jain Temple.  This hotel is 11.2 mi (18 km) from Hawa Mahal and 14.3 mi (23 km) from Jal Mahal.<b>Rooms: </b>Make yourself at home in one of the 18 air-conditioned rooms featuring kitchens. Complimentary wireless Internet access is available to keep you connected.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> ISKCON Jaipur, Sri Sri Giridhari Dauji Temple - 3.9 km / 2.4 mi <br /> Glass Jain Temple - 7.1 km / 4.4 mi <br /> Jain Mandir Sanganer - 8 km / 4.9 mi <br /> Mayo College Museum - 9.8 km / 6.1 mi <br /> Sheesh Mahal - 9.9 km / 6.1 mi <br /> World Trade Park - 9.9 km / 6.1 mi <br /> Jawahar Circle - 9.9 km / 6.2 mi <br /> Cenotaphs of the Maharanis of Jaipur - 11.7 km / 7.3 mi <br /> Diwan-e-Am - 12.1 km / 7.5 mi <br /> Akshardham Temple - 12.5 km / 7.8 mi <br /> Station Road - 13.2 km / 8.2 mi <br /> Sawai Mansingh Stadium - 13.5 km / 8.4 mi <br /> Jaipur Exhibition and Convention Center - 13.9 km / 8.7 mi <br /> Birla Mandir Temple - 14.5 km / 9 mi <br /> M.I. Road - 14.7 km / 9.1 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 9.6 km / 5.9 mi<b>Amenities: </b>Make use of convenient amenities, which include complimentary wireless Internet access and a television in a common area.<b>Business Amenities: </b>Featured amenities include a 24-hour front desk and luggage storage.<b>Dining: </b>Take advantage of the hotel's room service. A complimentary continental breakfast is served daily from 8 AM to 10 AM. Additional Description for the hotel are Convenient location near temples, complimentary breakfast and wireless Internet access.","Snazzy's Homestay, Mansarovar ,Jaipur, Rajasthan302020, India, 302020 Jaipur, Rajasthan, India",26.838175,75.73672,Double or Twin Room,Deluxe Double or Twin Room,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b9a2,OYO 16150 Suraj Guest House,3,"The name of the hotel is OYO 16150 Suraj Guest House. The id of the hotel is 64906aafa3f464b55600b9a2. The hotel star rating is 3. The hotel address is A-Blk, Offcr Enc. A Blk, Opp Riico Kanta, Mansorovar Kalyan Pura, Rajasthan302020, India, 302020, Rajasthan, India. Hotel Description is <b>Near Jain Mandir Sanganer</b><b>Location: </b>Located in Jaipur, OYO 16150 Suraj Guest House is a 5-minute drive from Jain Mandir Sanganer and 9 minutes from World Trade Park.  This hotel is 9.7 mi (15.7 km) from Hawa Mahal and 12.8 mi (20.6 km) from Jal Mahal.<b>Rooms: </b>Make yourself at home in one of the 24 air-conditioned rooms featuring LCD televisions. Complimentary wireless Internet access is available to keep you connected. Bathrooms have bathtubs or showers and complimentary toiletries.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Jain Mandir Sanganer - 2.7 km / 1.7 mi <br /> ISKCON Jaipur, Sri Sri Giridhari Dauji Temple - 3.3 km / 2 mi <br /> World Trade Park - 7.5 km / 4.7 mi <br /> Jawahar Circle - 7.6 km / 4.7 mi <br /> Glass Jain Temple - 7.9 km / 4.9 mi <br /> Cenotaphs of the Maharanis of Jaipur - 9.7 km / 6 mi <br /> Diwan-e-Am - 10 km / 6.2 mi <br /> Jaipur Exhibition and Convention Center - 10.3 km / 6.4 mi <br /> Sheesh Mahal - 10.8 km / 6.7 mi <br /> Mayo College Museum - 11.1 km / 6.9 mi <br /> Sawai Mansingh Stadium - 11.2 km / 6.9 mi <br /> Chokhi Dhani - 11.6 km / 7.2 mi <br /> Birla Mandir Temple - 12.7 km / 7.9 mi <br /> Birla Planetarium - 13.1 km / 8.2 mi <br /> Moti Dungri - 13.2 km / 8.2 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 6.9 km / 4.3 mi<b>Amenities: </b>This hotel offers designated smoking areas.<b>Business Amenities: </b>Free self parking is available onsite.<b>Dining: </b>A complimentary local cuisine breakfast is served daily from 8:00 AM to 8:30 AM. Additional Description for the hotel are Convenient location, complimentary breakfast, and designated smoking areas.","A-Blk, Offcr Enc. A Blk, Opp Riico Kanta, Mansorovar Kalyan Pura, Rajasthan302020, India, 302020, Rajasthan, India",26.82415,75.76712999999998,Double or Twin Room,,INR,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64906aafa3f464b55600b9a3,"Hotel Rawat, Jaipur",3,"The name of the hotel is Hotel Rawat, Jaipur. The id of the hotel is 64906aafa3f464b55600b9a3. The hotel star rating is 3. The hotel address is Opp. Polo Victory, Station Road, Sindhi Camp, , . Hotel Description is Hotel Rawat in Station Road Jaipur, Jaipur is a reliable name in the industry as they aim to deliver the best experience to their customers. This has helped them build up a loyal customer base. They started their journey in 1980 and ever since, they have ensured that the customer remains at the centre of their business operations and philosophy. As they are located in a favourable neighbourhood, exactly at Near Polovictory Cinema, Station Road, Station Road-302006 near Polovictory Cinema,
 Additional Description for the hotel are Reason to stay at Hotel Rawat, Jaipur: Reliable hotel with convenient location and delicious vegetarian food.","Opp. Polo Victory, Station Road, Sindhi Camp, , ",26.9211,75.79649999999998,Royal Super Deluxe Room,Royal Deluxe Room,INR,0.0,363.6,0.0,0.0,0.0,0.0,Published,3030.0,3030.0,6363.6,6363.6,3393.6,3393.6,272.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
