id,name,star rating,description,address,latitude,longitude,room option 0,room option 1,currency code,room price,tax,extra guest charge,child charge,other charges,discount,type,base rate,base rate rounded off,published price,published price rounded off,offered price,offered price rounded off,agent commission,agent mark up,service tax,tcs,tds,service charge,total gst amount,cgst amount,cgst rate,cess amount,cess rate,igst amount,igst rate,sgst amount,sgst rate,taxable amount
64906aeca3f464b55600bdfc,Atharva Hotel & Resorts,0,"The name of the hotel is Atharva Hotel & Resorts. The id of the hotel is 64906aeca3f464b55600bdfc. The hotel star rating is not known. The hotel address is National Highway 8 Near Bad ke Balaji, Ajmer Road, NH-8. Hotel Description is HeadLine : In the historical districtLocation : With a stay at Atharva Jaipur in Jaipur, you ll be in the historical district, and 19.2 mi (30.9 km) from Hawa Mahal and 22.3 mi (35.9 km) from Jal Mahal.  This family-friendly hotel is 26.5 mi (42.7 km) from Amber Fort and 4 mi (6.5 km) from Manipal University Jaipur.Rooms : Make yourself at home in one of the 45 air-conditioned rooms featuring minibars and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms with bathtubs or showers feature complimentary toiletries and hair dryers. Conveniences include desks and complimentary newspapers, and housekeeping is provided daily.Dining : Enjoy a meal at the restaurant, or stay in and take advantage of the hotel s room service (during limited hours). Buffet breakfasts are available daily from 8 AM to 10 AM for a fee.CheckIn Instructions :   Extra-person charges may apply and vary depending on property policyGovernment-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental chargesSpecial requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteedBe prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.  Special Instructions : This property doesn t offer after-hours check-in. Front desk staff will greet guests on arrival. ","National Highway 8 Near Bad ke Balaji, Ajmer Road, NH-8",26.880983000000001,75.590485000000001,Cottage with sit Out,Palace Wings Room,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600bdfd,Hotel Radha Nikunj Residency,3,"The name of the hotel is Hotel Radha Nikunj Residency. The id of the hotel is 64906aeca3f464b55600bdfd. The hotel star rating is 3. The hotel address is Shri Gopal Nagar, RJ302019, India, 302019, India. Hotel Description is <b>Near Glass Jain Temple</b><b>Location: </b>Located in Jaipur, Hotel Radha Nikunj Residency is a 2-minute drive from Glass Jain Temple and 5 minutes from Sheesh Mahal.  This hotel is 6.3 mi (10.2 km) from City Palace and 6.5 mi (10.5 km) from Hawa Mahal.<b>Rooms: </b>Stay in one of 42 guestrooms featuring LED televisions. Cable television is provided for your entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include safes and complimentary bottled water, and housekeeping is provided daily.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Glass Jain Temple - 1.5 km / 0.9 mi <br /> Sheesh Mahal - 2.8 km / 1.7 mi <br /> Cenotaphs of the Maharanis of Jaipur - 3.2 km / 2 mi <br /> Diwan-e-Am - 3.8 km / 2.4 mi <br /> Mayo College Museum - 4.4 km / 2.7 mi <br /> Sawai Mansingh Stadium - 4.4 km / 2.8 mi <br /> ISKCON Jaipur, Sri Sri Giridhari Dauji Temple - 5.3 km / 3.3 mi <br /> Jawahar Circle - 5.4 km / 3.3 mi <br /> World Trade Park - 5.5 km / 3.4 mi <br /> M.I. Road - 6.4 km / 4 mi <br /> Ajmer Road - 6.5 km / 4 mi <br /> Sansar Chandra Road - 7.1 km / 4.4 mi <br /> Station Road - 7.1 km / 4.4 mi <br /> Birla Planetarium - 7.6 km / 4.7 mi <br /> Birla Auditorium - 7.7 km / 4.8 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 9 km / 5.6 mi<b>Business Amenities: </b>Featured amenities include a 24-hour front desk and an elevator.<b>Dining: </b>Buffet breakfasts are available daily from 7:00 AM to 10:30 AM for a fee. Additional Description for the hotel are Convenient location near Glass Jain Temple, with buffet breakfast available.","Shri Gopal Nagar, RJ302019, India, 302019, India",26.879473000000001,75.775409999999994,Superior Double or Twin Room,Deluxe Double Room,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600bdfe,Camellia A Boutique Home,0,"The name of the hotel is Camellia A Boutique Home. The id of the hotel is 64906aeca3f464b55600bdfe. The hotel star rating is not known. The hotel address is 33 Kiranpath Surajnagar West. Hotel Description is Camellia A Boutique Home is a popular choice amongst travelers in Jaipur, whether exploring or just passing through. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. To be found at the hotel are 24-hour room service, free Wi-Fi in all rooms, daily housekeeping, taxi service, luggage storage. All rooms are designed and decorated to make guests feel right at home, and some rooms come with television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), non smoking rooms, air conditioning. Take a break from a long day and make use of golf course (within 3 km), garden. Convenience and comfort makes Camellia A Boutique Home the perfect choice for your stay in Jaipur. ",33 Kiranpath Surajnagar West,26.902956,75.776970000000006,Deluxe Room,Luxury Room,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600bdff,Hotel Golden Inn,2,"The name of the hotel is Hotel Golden Inn. The id of the hotel is 64906aeca3f464b55600bdff. The hotel star rating is 2. The hotel address is Vivek Nagar,  Near Sindhi Camp Bus Stand, Jaipur, Rajasthan, 302016, India, 302016 Jaipur, Rajasthan, India. Hotel Description is &quot;Hotel Golden Inn is a hotel in Jaipur. It offers Wi-Fi connectivity and breakfast services to all its guests. The Jaipur Zoo is at 4 km from this hotel, whereas the Jaipur Railway Junction is at 3 km.This 2-storey hotel has 48 well-appointed rooms. All the rooms have attached baths. Each room is equipped with a TV.This Jaipur hotel has a gym, swimming pool, and restaurant. It also provides housekeeping, laundry, and room services.The hotel operates a front desk. The Jaipur Bus Stand is at 2 km from Hotel Golden Inn, whereas the Jaipur International Airport is at 12 km. Guests can explore the Hawa Mahal (3 km), the Jal Mahal (10 km), the Birla Mandir (temple; 5 km), and the City Palace (3 km). &quot; ","Vivek Nagar,  Near Sindhi Camp Bus Stand, Jaipur, Rajasthan, 302016, India, 302016 Jaipur, Rajasthan, India",26.923323,75.802210000000002,Standard Room.,Super Deluxe Room,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be00,Oyo 9753 Hotel Cheelgadi,0,"The name of the hotel is Oyo 9753 Hotel Cheelgadi. The id of the hotel is 64906aeca3f464b55600be00. The hotel star rating is not known. The hotel address is Opposite Cheelgadi Resturant Near Subodh Public School Airport Road Sanganer Jaipur Airport Road,Sanganer Jaipur Jaipur, . Hotel Description is HeadLine : In JaipurLocation : With a stay at OYO 9753 Hotel Cheelgadi in Jaipur, you ll be within a 10-minute drive of ISKCON Jaipur, Sri Sri Giridhari Dauji Temple and World Trade Park.  This hotel is 10.4 mi (16.7 km) from Hawa Mahal and 14.6 mi (23.5 km) from Jal Mahal.Rooms : Make yourself at home in one of the 17 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have bathtubs or showers and complimentary toiletries.Dining : Enjoy a meal at the restaurant, or stay in and take advantage of the hotel s room service. A complimentary continental breakfast is included.CheckIn Instructions :   Extra-person charges may apply and vary depending on property policyGovernment-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental chargesSpecial requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteedBe prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property  Special Instructions : To make arrangements for check-in please contact the property ahead of time using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.  To register at this property, guests who are Indian citizens must provide a valid photo identity card issued by the Government of India. PAN cards are not accepted. Travelers who are not citizens of India must present a valid passport and visa. ","Opposite Cheelgadi Resturant Near Subodh Public School Airport Road Sanganer Jaipur Airport Road,Sanganer Jaipur Jaipur, ",26.82189,75.811170000000004,Double or Twin Room,,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be02,Hotel Vimal Heritage,3,"The name of the hotel is Hotel Vimal Heritage. The id of the hotel is 64906aeca3f464b55600be02. The hotel star rating is 3. The hotel address is A/2 D-148, Durga Marg, Bani Park, Bani Park, 302016 Jaipur, India, 302016 Jaipur, India. Hotel Description is Hotel Vimal Heritage is truly a ""Premium Luxurious Heritage Hotel"", offering a traditional ambience, perfectly blended with the most modern services and amenities.

Built in a splendid Rajasthani Colonial style architecture with majestic oriental stone pillars and intricately carved stone balconies, Hotal Vimal Heritage is A Romance in Stone-A VISUAL DELIGHT.

Admire the magnificent rajasthani Frescoes and Murals in bright Colours ranging from Blues to Yellows and Greens, on the walls and Ceilings beautifully mingled with colorful glass and mirror work all around, which makes it a sight to behold. Traditional and opulent design runs through the elegantly styled hotel.

Exquisitely designed, finely furnished, spacious rooms with Imperial wooden furniture, artistic decor, delicate Jaipuri block print bed covers with matching curtains, provides a Luxurious experience and the wooden floors add to the old world charm.
 Additional Description for the hotel are Stay at Hotel Vimal Heritage, a Premium Luxurious Heritage Hotel.","A/2 D-148, Durga Marg, Bani Park, Bani Park, 302016 Jaipur, India, 302016 Jaipur, India",26.928699999999999,75.785700000000006,Royal Deluxe Double or Twin Room,,INR,0,450,0,0,0,0,Published,3750,3750,4200,4200,4200,4200,337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be03,Maharana Greens Resort,1,"The name of the hotel is Maharana Greens Resort. The id of the hotel is 64906aeca3f464b55600be03. The hotel star rating is 1. The hotel address is Opp. Le Meridien Hotel, Jaipur Delhi Highway, Jaipur, Rajasthan, 302028, India, 302028 Jaipur, Rajasthan, India. Hotel Description is Offering internet Access and breakfast service, Maharana Greens Resort is a value for money accommodation in Jaipur, placed 7 km from the Amber Palace. Jaipur International Airport is the nearest travel hub to the property, situated 28 km away.This 4-storied property in Jaipur comprises a total of 17 well-appointed rooms. Some of the requisites offered within the rooms include room heater, mini-bar, tea/coffee maker, wake up service/alarm clock, balcony and en-suite bathroom with free toiletries.Maharana Greens Resort is inclusive of a swimming pool, restaurant, bar, business center, lounge, garden, travel counter, front desk and parking facility. Laundry and medical aid are a few of the many conveniences offered at this resort in Jaipur. ","Opp. Le Meridien Hotel, Jaipur Delhi Highway, Jaipur, Rajasthan, 302028, India, 302028 Jaipur, Rajasthan, India",27.030000000000001,75.879999999999995,Standard Room.,Deluxe,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be04,Hotel Metro View,2,"The name of the hotel is Hotel Metro View. The id of the hotel is 64906aeca3f464b55600be04. The hotel star rating is 2. The hotel address is Opp Mayank Tower,Near Sindhi Camp,Pareek College Road, Station Road, Jaipur, Rajasthan, 302002, India, 302002 Jaipur, Rajasthan, India. Hotel Description is Hotel Metro View, a hotel in Jaipur, provides free internet access to the guests. It can be reached from the Sindhi Camp Metro Station (0.5 km). The Nahargarh Fort is at 3 km from the hotel.This 3-story hotel houses 20 rooms. In-room amenities include room heaters, desks, makeup mirrors, TVs, and attached bathrooms with hot and cold running water.This accommodation in Jaipur has restaurant and ATM banking facility on the premises. It offers luggage storage, laundry, and 24-hour room services.Hotel Metro View operates a travel counter to assist the guests. The hotel can be reached from the Jaipur Railway Junction (2 km) and Jaipur International Airport (12 km). Places to visit around the city include Albert Hall Museum (4 km), Hawa Mahal (3 km), and Govind Devji Temple (3 km). ","Opp Mayank Tower,Near Sindhi Camp,Pareek College Road, Station Road, Jaipur, Rajasthan, 302002, India, 302002 Jaipur, Rajasthan, India",26.924106999999999,75.803880000000007,Deluxe Non AC Room,Standard Room.,INR,0,240,0,0,0,0,,,,2240,2240,2240,2240,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be05,Bhim Vilas (Boutique Homestay),2,"The name of the hotel is Bhim Vilas (Boutique Homestay). The id of the hotel is 64906aeca3f464b55600be05. The hotel star rating is 2. The hotel address is 1 Gopinath Marg,Behind G.P.O., Jaipur, Rajasthan, 302001, India, 302001 Jaipur, Rajasthan, India. Hotel Description is &quot;Bhim Vilas (Boutique Homestay) is located at 3 km from the Jaipur Railway Junction and the iconic Hawa Mahal. This Jaipur hotel offers internet access and breakfast services to guests.This 3-storey hotel has 8 AC rooms with attached bathrooms. Each room has a television and telephone.This accommodation in Jaipur has an in-house restaurant, coffee shop, business center, swimming pool, and gym. It also provides doctor-on-call service, currency exchange, housekeeping, and laundry service to guests. Bhim Vilas (Boutique Homestay) is located at a distance of 7 km from the Jaipur Bus Stand and 12 km from Jaipur International Airport. Guests can visit tourist attractions like the Birla Mandir (4 km), Nahargarh Fort (3 km), and City Palace (3 km) conveniently from this property. The stay has an efficient front desk to cater to its patrons.&quot; ","1 Gopinath Marg,Behind G.P.O., Jaipur, Rajasthan, 302001, India, 302001 Jaipur, Rajasthan, India",26.919139999999999,75.805189999999996,Standard Room,Super Deluxe Room,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be06,Hotel Sarvmangla Garden,3,"The name of the hotel is Hotel Sarvmangla Garden. The id of the hotel is 64906aeca3f464b55600be06. The hotel star rating is 3. The hotel address is Opp. Sylvan Bio-Diversity Forest Park, Agra - Jaipur Road, Sumel Rd, Rajasthan302031, India, 302031 Jaipur, Rajasthan, India. Hotel Description is <b>Near the airport</b><b>Location: </b>Located in Jaipur, Hotel Sarvmangla Garden is in the suburbs, within a 10-minute drive of Sisodia Rani Palace and Garden and Surya Mandir.  This hotel is 7.1 mi (11.4 km) from Hawa Mahal and 7.5 mi (12 km) from City Palace.<b>Rooms: </b>Make yourself at home in one of the 20 air-conditioned rooms featuring LED televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms feature showers, complimentary toiletries, and slippers. Conveniences include ceiling fans and blackout drapes/curtains, and housekeeping is provided daily.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Surya Mandir - 6.6 km / 4.1 mi <br /> Sisodia Rani Palace and Garden - 6.6 km / 4.1 mi <br /> Hanuman Temple - 7.4 km / 4.6 mi <br /> Rajput Palace - 9.6 km / 6 mi <br /> Jaigarh Fort - 9.6 km / 6 mi <br /> Galta-Monkey Palace - 9.7 km / 6 mi <br /> Galtaji Temple - 9.7 km / 6 mi <br /> Galta Gate - 9.8 km / 6.1 mi <br /> Ganesh Temple - 10.7 km / 6.6 mi <br /> Bapu Bazaar - 10.8 km / 6.7 mi <br /> Ram Niwas Garden - 11 km / 6.8 mi <br /> Johri Bazaar - 11.2 km / 7 mi <br /> Central Museum - 11.3 km / 7 mi <br /> Hawa Mahal - 11.4 km / 7.1 mi <br /> Moti Dungari Temple - 11.5 km / 7.2 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 18.8 km / 11.7 mi<b>Amenities: </b>Take in the views from a garden and make use of amenities such as complimentary wireless Internet access and wedding services. This hotel also features tour/ticket assistance and a banquet hall.<b>Business Amenities: </b>Featured amenities include a business center, a 24-hour front desk, and luggage storage. Planning an event in Jaipur? This hotel has facilities measuring 2000 square feet (186 square meters), including conference space. Free self parking is available onsite.<b>Dining: </b>Enjoy a meal at the restaurant, or stay in and take advantage of the hotel's 24-hour room service. Wrap up your day with a drink at the bar/lounge. Buffet breakfasts are available daily from 7:30 AM to 10:30 AM for a fee. Additional Description for the hotel are Located near the airport, Hotel Sarvmangla Garden offers comfortable rooms and beautiful gardens.","Opp. Sylvan Bio-Diversity Forest Park, Agra - Jaipur Road, Sumel Rd, Rajasthan302031, India, 302031 Jaipur, Rajasthan, India",26.885632000000001,75.911095000000003,Family Room,Deluxe Room,INR,0,300,0,0,0,0,Published,2400,2400,3300,3300,2700,2700,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be07,OYO 26462 Hotel Yatrik,3,"The name of the hotel is OYO 26462 Hotel Yatrik. The id of the hotel is 64906aeca3f464b55600be07. The hotel star rating is 3. The hotel address is 3 Radha Swami Nagar, . Hotel Description is OYO 26462 Hotel Yatrik Additional Description for the hotel are Affordable stay with friendly staff and convenient location.","3 Radha Swami Nagar, ",26.845009999999998,75.763279999999995,,,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be08,Golden Eagle Hotels & Resorts,4,"The name of the hotel is Golden Eagle Hotels & Resorts. The id of the hotel is 64906aeca3f464b55600be08. The hotel star rating is 4. The hotel address is 200 Feet Bypass Road, 3, 4, 5A, B, Ajmer Rd, Flyover, Patel Nagar, Rajasthan302034, India, 302034, Rajasthan, India. Hotel Description is <b>Near Mayo College Museum</b><b>Location: </b>Located in Jaipur, Golden Eagle Hotels & Resorts is a 4-minute drive from Mayo College Museum and 7 minutes from Glass Jain Temple.  This 4-star hotel is 7.3 mi (11.7 km) from City Palace and 7.4 mi (12 km) from Hawa Mahal.<b>Rooms: </b>Make yourself at home in one of the 37 air-conditioned rooms featuring fireplaces and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Conveniences include safes and desks, and housekeeping is provided daily.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Mayo College Museum - 1.7 km / 1.1 mi <br /> Akshardham Temple - 4.9 km / 3.1 mi <br /> Glass Jain Temple - 6 km / 3.7 mi <br /> Sheesh Mahal - 6.2 km / 3.8 mi <br /> ISKCON Jaipur, Sri Sri Giridhari Dauji Temple - 7.1 km / 4.4 mi <br /> M.I. Road - 7.9 km / 4.9 mi <br /> Ajmer Road - 8 km / 5 mi <br /> Sansar Chandra Road - 9 km / 5.6 mi <br /> Station Road - 9.1 km / 5.6 mi <br /> Birla Planetarium - 9.1 km / 5.6 mi <br /> Birla Auditorium - 9.2 km / 5.7 mi <br /> Central Park - 9.4 km / 5.8 mi <br /> Sawai Mansingh Stadium - 9.8 km / 6.1 mi <br /> Cenotaphs of the Maharanis of Jaipur - 9.9 km / 6.1 mi <br /> Jawahar Circle - 9.9 km / 6.1 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 13.2 km / 8.2 mi<b>Amenities: </b>Be sure to enjoy recreational amenities including a nightclub and an outdoor pool. Additional amenities at this hotel include complimentary wireless Internet access, concierge services, and wedding services.<b>Business Amenities: </b>Featured amenities include a business center, complimentary newspapers in the lobby, and dry cleaning/laundry services. Free valet parking is available onsite.<b>Dining: </b>Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers room service (during limited hours). Relax with your favorite drink at the bar/lounge or the poolside bar. Buffet breakfasts are available daily from 7:30 AM to 10:30 AM for a fee. Additional Description for the hotel are Ideal location near Mayo College Museum and top-notch amenities.","200 Feet Bypass Road, 3, 4, 5A, B, Ajmer Rd, Flyover, Patel Nagar, Rajasthan302034, India, 302034, Rajasthan, India",26.886030000000002,75.731960000000001,"Executive Room, 1 Double Bed","Luxury Room, 1 Queen Bed, Non Smoking",INR,0,184.72,0,0,0,0,,,,2383.7199999999998,2383.7199999999998,1724.02,1724.02,138.53700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be09,Park Regis Jaipur,0,"The name of the hotel is Park Regis Jaipur. The id of the hotel is 64906aeca3f464b55600be09. The hotel star rating is not known. The hotel address is Amer Road Rajasthan, Rajasthan. Hotel Description is HeadLine : In Jaipur (Amer Fort Road)Location : With a stay at Park Regis Jaipur, you ll be centrally located in Jaipur, within a 5-minute drive of Hawa Mahal and Jal Mahal.  This 4-star hotel is 2.1 mi (3.4 km) from City Palace and 2.3 mi (3.8 km) from Johri Bazaar.Rooms : Make yourself at home in one of the 72 air-conditioned rooms featuring fireplaces. Wireless Internet access (surcharge) keeps you connected, and satellite programming is available for your entertainment. Conveniences include laptop-compatible safes and desks, and housekeeping is provided daily.Dining : Grab a bite to eat at the PALMS, a restaurant where you can take in the garden view, or stay in and take advantage of 24-hour room service. Buffet breakfasts are available daily from 6:30 AM to 10:00 AM for a fee.CheckIn Instructions :   Extra-person charges may apply and vary depending on property policyGovernment-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental chargesSpecial requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteedThis property accepts credit cardsPlease note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the property  Special Instructions : If you are planning to arrive after 8:00 PM please contact the property in advance using the information on the booking confirmation. Front desk staff will greet guests on arrival.  To register at this property, guests who are Indian citizens must provide a valid photo identity card issued by the Government of India; travelers who are not citizens of India must present a valid passport and visa. ","Amer Road Rajasthan, Rajasthan",26.944872,75.838830000000002,Suite,Deluxe Room,INR,0,911.13999999999999,0,0,0,0,Negotiated,5931.96,5931.96,0,0,6843.1000000000004,6843.1000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be0a,OYO 9929 Hotel Dhruv,3,"The name of the hotel is OYO 9929 Hotel Dhruv. The id of the hotel is 64906aeca3f464b55600be0a. The hotel star rating is 3. The hotel address is Tonk Road,Sanganer, Near Chowdhary Petrol pump302029, India, 302029, India. Hotel Description is <b>In Jaipur (Tonk Road)</b><b>Location: </b>A stay at OYO 9929 Hotel Dhruv places you in the heart of Jaipur, within a 5-minute drive of Jain Mandir Sanganer and Jaipur Exhibition and Convention Center.  This hotel is 9.1 mi (14.7 km) from City Palace and 9.3 mi (14.9 km) from Hawa Mahal.<b>Rooms: </b>Make yourself at home in one of the 16 air-conditioned guestrooms. Cable television is provided for your entertainment. Bathrooms have showers and complimentary toiletries.<b>Attractions: </b>Distances are displayed to the nearest 0.1 mile and kilometer. <br /> Jain Mandir Sanganer - 2.2 km / 1.3 mi <br /> Jaipur Exhibition and Convention Center - 5.1 km / 3.1 mi <br /> ISKCON Jaipur, Sri Sri Giridhari Dauji Temple - 6.7 km / 4.2 mi <br /> World Trade Park - 6.8 km / 4.2 mi <br /> Jawahar Circle - 6.8 km / 4.2 mi <br /> Chokhi Dhani - 7.1 km / 4.4 mi <br /> Glass Jain Temple - 8.7 km / 5.4 mi <br /> Cenotaphs of the Maharanis of Jaipur - 8.8 km / 5.5 mi <br /> Diwan-e-Am - 9.1 km / 5.7 mi <br /> Sawai Mansingh Stadium - 10.4 km / 6.5 mi <br /> Central Park - 11.5 km / 7.1 mi <br /> Birla Mandir Temple - 11.8 km / 7.3 mi <br /> Birla Planetarium - 12.2 km / 7.6 mi <br /> Moti Dungri - 12.3 km / 7.6 mi <br /> Museum of Indology - 12.5 km / 7.7 mi <br /> The nearest major airport is Sanganer Airport (JAI) - 8.8 km / 5.5 mi<b>Amenities: </b>This hotel offers designated smoking areas.<b>Business Amenities: </b>Free self parking is available onsite.<b>Dining: </b>Wrap up your day with a drink at the bar/lounge. A complimentary continental breakfast is included. Additional Description for the hotel are Conveniently located near convention center, with complimentary continental breakfast.","Tonk Road,Sanganer, Near Chowdhary Petrol pump302029, India, 302029, India",26.815480000000001,75.800299999999993,Standard Double Room,,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be0b,Hotel Kings Corner,3,"The name of the hotel is Hotel Kings Corner. The id of the hotel is 64906aeca3f464b55600be0b. The hotel star rating is 3. The hotel address is 555,  Lane 6 Rajapark,  Near AC Market and LBS College,  302004 Jaipur,  India, 302004 Jaipur, India. Hotel Description is Hotel Kings Corner A finest Boutique Hotel at Raja park jaipur. Hotel Kings Corner is affordable Centrally air conditioned budget hotel blends the traditional Rajasthani Hospitality and Indian Modernism. We offer you some of the most delightful facilities and amenities in the hotel business to choose your relaxation mood. All these facilities are available at Hotel Kings corner is one of the Best Economic Hotels in Jaipur. Hotel Kings Corner situated near Birla Mandir famous Tourist place of Jaipur and all important Jaipur tourist places are in just under 10 min. away from Hotel Kings Corner. In Hotel Kings Corner you will find best accommodation in Jaipur on very economical rates.
 Additional Description for the hotel are Affordable, centrally located hotel with traditional Rajasthani hospitality and amenities.","555,  Lane 6 Rajapark,  Near AC Market and LBS College,  302004 Jaipur,  India, 302004 Jaipur, India",26.892489999999999,75.826939999999993,Royal Double Room,Grand Double Room,INR,0,336,0,0,0,0,Published,2563.4000000000001,2563.4000000000001,3136,3136,2899.4000000000001,2899.4000000000001,236.59999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be0c,The Bayan Elegance,4,"The name of the hotel is The Bayan Elegance. The id of the hotel is 64906aeca3f464b55600be0c. The hotel star rating is 4. The hotel address is Gokul Vatika, Shree Vihar, Chandrakala Colony,, 302015 Jaipur, India, 302015 Jaipur, India. Hotel Description is The Bayan group is a chain of hotels and resorts established in the year 2004 under the chairmanship of Mr. Bhim Singh Chundawat with proven years of experience in the hotel industry .The Bayan Elegance is a perfect choice for travelers who are looking for friendly accommodation in Jaipur. The hotel is located in the Mata Colony
 Additional Description for the hotel are Friendly accommodation in Jaipur, established chain with proven experience.","Gokul Vatika, Shree Vihar, Chandrakala Colony,, 302015 Jaipur, India, 302015 Jaipur, India",26.843499999999999,75.798900000000003,Deluxe Room,Super Deluxe Room,INR,0,310.72000000000003,0,0,0,0,Published,2589.3000000000002,2589.3000000000002,4009.7199999999998,4009.7199999999998,2900.02,2900.02,233.03700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64906aeca3f464b55600be0d,SilverKey Executive Stays 44787 Raja Park 1,0,"The name of the hotel is SilverKey Executive Stays 44787 Raja Park 1. The id of the hotel is 64906aeca3f464b55600be0d. The hotel star rating is not known. The hotel address is 1-Ka-4,1-Ka-4,Jawahar Nagar. Hotel Description is HeadLine : Near Sisodia Rani Palace and GardenLocation : Located in Jaipur, SilverKey Executive Stays 44787 Raja Park 1 is within a 15-minute drive of Hawa Mahal and M.I. Road.  This hotel is 6.6 mi (10.6 km) from Jal Mahal and 2.7 mi (4.3 km) from Sawai Mansingh Stadium.Rooms : Make yourself at home in one of the 18 air-conditioned guestrooms. Complimentary wireless Internet access is available to keep you connected. Bathrooms have bathtubs or showers and complimentary toiletries.CheckIn Instructions : Extra-person charges may apply and vary depending on property policy Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed This property accepts cash Please note that cultural norms and guest policies may differ by country and by property; the policies listed are provided by the propertySpecial Instructions : Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.  To register at this property, guests who are Indian citizens must provide a valid photo identity card issued by the Government of India. PAN cards are not accepted as ID. This property accepts only guests who can provide proof of Indian nationality. This property accepts only guests who can provide proof of Indian nationality. ","1-Ka-4,1-Ka-4,Jawahar Nagar",26.895092000000002,75.838139999999996,Double or Twin Room,,INR,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
